ID,POS,Name,ORG,Lev,DOB,Age,HT,WT,B,T,Nat. Pop.,Loc. Pop.,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,INJ,INJ2,Left,BABIP,GAP,POW,EYE,K's,BA vL,GAP vL,POW vL,EYE vL,K vL,BA vR,GAP vR,POW vR,EYE vR,K vR,HT P,GAP P,POW P,EYE P,K P,BUN,BFH,BBT,GBT,FBT,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,SLR,YL,CV,TY,ECV,ETY,MLY,MLD,PROY,OPT,OY,ON40,IC,WAIV,DEM,R5,HT CM
847,RF,Greg Misener,New York Legends,MLB,1998-08-01,27,"6' 0""",200 lbs,R,R,Unkn.,Unkn.,43,43,L,L,L,L,L,L,Normal,Normal,-,-,-,55,35,60,20,45,55,35,60,20,45,55,35,60,20,45,55,35,60,20,45,50,50,Flyball,Pull,Normal,20,20,20,35,35,45,20,60,50,60,-,20,40,20,20,20,70,50,65,55,20,40,20,20,20,70,50,65,65,75,75,65,6000000,1,6000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
520,2B,Brad Mixon,Albuquerque Tempest,MLB,1998-04-16,27,"6' 0""",200 lbs,R,R,Known,Pop.,63,63,N,N,L,L,N,N,Normal,Normal,-,-,-,65,50,75,50,50,65,50,75,50,50,65,50,75,50,50,65,50,75,50,50,50,50,Normal,Normal,Pull,20,20,25,50,60,60,60,50,65,35,-,20,65,50,50,40,50,30,40,80,20,65,50,50,40,50,30,40,50,25,25,50,1260000,1,1260000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1250,2B,Robby Mize,Columbus Bears,MLB,1998-12-19,27,"5' 9""",200 lbs,R,R,Insig.,Insig.,63,63,L,L,L,L,L,L,Normal,Iron Man,-,-,-,60,55,55,50,45,60,55,55,50,45,60,55,55,50,45,60,55,55,50,45,50,50,Line Drive,Normal,Normal,20,20,20,80,55,55,75,40,45,30,-,20,60,80,65,70,35,20,20,80,20,60,80,65,70,35,20,20,65,65,65,75,2400000,1,2400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,175.26
1442,SS,Jose Mojica,Oakland Air Riders,MLB,1998-10-22,27,"5' 10""",200 lbs,R,R,Insig.,Insig.,60,60,L,L,L,L,L,L,Normal,Normal,-,-,-,50,65,60,55,50,50,65,60,55,50,50,65,60,55,50,50,65,60,55,50,50,50,Normal,Pull,Normal,25,25,20,70,70,70,75,40,60,50,-,20,70,80,75,75,40,20,35,80,20,70,80,75,75,40,20,35,50,55,55,45,9000000,1,9000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
843,CF,Randy Molander,Fresno Biscuits,MLB,1998-10-14,27,"6' 0""",200 lbs,R,R,Unkn.,Unkn.,47,47,L,L,L,L,L,L,Normal,Normal,-,-,-,30,60,55,55,50,30,60,55,55,50,30,60,55,55,50,30,60,55,55,50,50,50,Flyball,Spray,Pull,25,25,20,55,45,45,45,75,75,80,-,20,60,50,40,35,80,80,80,80,20,60,50,40,35,80,80,80,80,75,75,80,14500000,1,14500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
171,2B,Milorad Moljevic,Milwaukee Sand Gnats,MLB,1998-02-04,27,"5' 11""",200 lbs,R,R,Insig.,Insig.,45,45,N,N,H,H,N,N,Normal,Normal,-,-,-,45,60,50,45,55,45,60,50,45,55,45,60,50,45,55,45,60,50,45,55,50,50,Line Drive,Normal,Pull,20,20,20,60,55,55,65,40,55,30,-,20,65,65,55,55,40,20,25,80,20,65,65,55,55,40,20,25,50,30,30,35,8000000,1,8000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,180.34
1119,CF,Miguel Mondragon,Chicago Broncos,MLB,1998-10-16,27,"6' 2""",200 lbs,R,R,Ex.Pop.,Ex.Pop.,73,73,N,N,N,N,H,N,Normal,Iron Man,-,-,-,55,70,65,65,65,55,70,65,65,65,55,70,65,65,65,55,70,65,65,65,50,50,Line Drive,Normal,Normal,20,20,20,60,65,55,65,75,70,70,-,20,75,65,60,55,80,80,80,80,20,75,65,60,55,80,80,80,50,50,50,40,3600000,1,3600000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1302,3B,Javier Montano,Dallas Attack,MLB,1998-10-09,27,"6' 1""",200 lbs,R,R,Unkn.,Unkn.,45,45,L,L,L,L,L,L,Normal,Normal,-,-,-,60,45,50,50,55,60,45,50,50,55,60,45,50,50,55,60,45,50,50,55,50,50,Normal,Normal,Normal,20,20,20,50,40,55,70,40,35,65,-,20,65,50,45,40,40,20,40,75,20,65,50,45,40,40,20,40,30,50,50,30,1800000,1,1800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
1013,CF,Justice Montgomery,Dallas Attack,MLB,1998-07-20,27,"5' 10""",200 lbs,R,R,Unkn.,Unkn.,46,46,L,L,L,L,L,L,Normal,Normal,-,-,-,55,45,45,50,50,55,45,45,50,50,55,45,45,50,50,55,45,45,50,50,50,50,Normal,Pull,Normal,20,20,20,40,35,55,30,70,70,60,-,20,45,20,30,20,80,70,75,60,20,45,20,30,20,80,70,75,60,55,55,65,6500000,1,6500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
574,RF,Bobby Mooney,Tucson Hurons,MLB,1998-06-20,27,"6' 2""",200 lbs,R,R,Insig.,Insig.,40,40,N,N,N,L,H,N,Normal,Normal,-,-,-,55,50,45,45,50,55,50,45,45,50,55,50,45,45,50,55,50,45,45,50,50,50,Line Drive,Pull,Pull,20,20,25,45,45,45,20,65,40,35,-,20,60,25,30,20,70,55,55,70,20,60,25,30,20,70,55,55,50,30,30,50,12800000,3,38400000,3,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
914,C,Eric Moore,Jersey City Timberjacks,MLB,1998-04-04,27,"6' 1""",200 lbs,R,R,Unkn.,Unkn.,42,42,N,N,N,N,L,N,Normal,Iron Man,-,-,-,55,60,50,50,45,55,60,50,50,45,55,60,50,50,45,55,60,50,50,45,50,50,Line Drive,Normal,Normal,30,80,50,25,35,35,25,30,35,40,-,45,35,20,20,20,25,20,20,45,45,35,20,20,20,25,20,20,25,50,50,25,7500000,3,23000000,3,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
234,2B,Danny Morales,Dallas Attack,MLB,1998-11-23,27,"6' 1""",200 lbs,R,R,Insig.,Fair,56,56,H,N,L,N,N,N,Normal,Normal,-,-,-,35,50,70,60,50,35,50,70,60,50,35,50,70,60,50,35,50,70,60,50,50,50,Flyball,Normal,Normal,25,25,25,70,75,75,60,35,55,35,-,20,80,80,80,75,30,20,20,80,20,80,80,80,75,30,20,20,35,35,35,40,10000000,1,10000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
282,CF,Danny Moreau,Fort Worth Villains,MLB,1998-06-04,27,"6' 1""",200 lbs,R,R,Pop.,Pop.,68,68,L,N,L,H,N,N,Normal,Normal,-,-,-,65,60,55,55,50,65,60,55,55,50,65,60,55,55,50,65,60,55,55,50,50,50,Line Drive,Normal,Pull,25,25,25,65,50,45,20,80,75,60,-,20,70,45,45,35,80,80,80,80,20,70,45,45,35,80,80,80,55,55,55,55,-,1,-,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
1359,2B,Matthew Morgante,Portland Apple Sox,MLB,1998-03-27,27,"6' 0""",200 lbs,R,R,Fair,Fair,67,67,L,L,L,L,L,L,Normal,Fragile,-,-,-,60,55,60,45,60,60,55,60,45,60,60,55,60,45,60,60,55,60,45,60,50,50,Line Drive,Normal,Normal,20,20,20,70,75,75,60,45,50,35,-,20,75,80,80,70,45,20,35,80,20,75,80,80,70,45,20,35,35,50,50,45,7500000,1,7500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
948,CF,Jason Morse,Columbus Bears,MLB,1998-03-07,27,"6' 1""",200 lbs,R,R,Fair,Fair,59,59,L,L,L,L,L,L,Normal,Iron Man,-,-,-,60,50,50,45,60,60,50,50,45,60,60,50,50,45,60,60,50,50,45,60,50,50,Normal,Spray,Spray,20,20,20,40,35,50,35,75,80,70,-,20,50,25,30,20,80,75,80,65,20,50,25,30,20,80,75,80,60,55,55,55,2200000,1,2200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
433,RF,Ramon Murcia,Colorado Springs War Dogs,MLB,1998-11-08,27,"6' 1""",200 lbs,R,R,Insig.,Insig.,40,40,N,N,N,N,L,N,Normal,Normal,-,-,-,45,30,55,65,45,45,30,55,65,45,45,30,55,65,45,45,30,55,65,45,50,50,Normal,Pull,Normal,20,20,25,30,25,30,25,45,55,60,-,20,35,20,20,20,50,20,45,35,20,35,20,20,20,50,20,45,50,50,50,50,16200000,4,60900000,4,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
1222,LF,Eric Myers,Houston Aeros,MLB,1998-03-17,27,"6' 1""",200 lbs,R,R,Insig.,Insig.,27,27,L,N,N,L,N,N,Normal,Normal,-,-,-,50,45,65,50,20,50,45,65,50,20,50,45,65,50,20,50,45,65,50,20,50,50,Flyball,Normal,Normal,20,20,25,45,40,30,35,60,40,55,-,20,60,35,20,20,65,45,60,70,20,60,35,20,20,65,45,60,50,40,40,30,14700000,3,44100000,3,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
1590,C,Billy Neal,Colorado Springs War Dogs,MLB,1998-07-18,27,"6' 1""",200 lbs,R,R,Unkn.,Unkn.,52,52,H,N,H,N,H,N,Normal,Normal,-,-,-,40,55,55,60,65,40,55,55,60,65,40,55,55,60,65,40,55,55,60,65,50,50,Flyball,Pull,Normal,50,75,50,40,45,30,25,35,30,30,-,55,55,20,20,20,30,20,20,65,55,55,20,20,20,30,20,20,50,35,35,45,2400000,1,2400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
1472,LF,Scott Neiman,Fresno Biscuits,MLB,1998-08-18,27,"6' 4""",200 lbs,R,R,Unkn.,Insig.,47,47,N,N,N,N,N,N,Normal,Normal,-,-,-,50,45,55,60,60,50,45,55,60,60,50,45,55,60,60,50,45,55,60,60,50,50,Normal,Normal,Spray,20,20,20,35,35,25,30,35,70,70,-,20,50,20,20,20,45,20,45,55,20,50,20,20,20,45,20,45,40,45,45,35,530000,1,530000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
939,CF,Ron Niemann,Tulsa Flying Squirrels,MLB,1998-11-26,27,"5' 10""",200 lbs,R,R,Fair,Fair,63,63,L,L,L,L,L,L,Normal,Durable,-,-,-,60,55,55,50,60,60,55,55,50,60,60,55,55,50,60,60,55,55,50,60,50,50,Line Drive,Normal,Normal,20,20,20,45,35,30,40,70,65,80,-,20,50,30,20,20,80,65,80,65,20,50,30,20,20,80,65,80,60,60,60,60,11000000,1,11000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
130,2B,Evan Nunn,Atlanta Musketeers,MLB,1998-12-11,27,"6' 1""",200 lbs,R,R,Insig.,Insig.,44,44,N,N,L,N,N,N,Normal,Fragile,-,-,-,40,55,45,60,55,40,55,45,60,55,40,55,45,60,55,40,55,45,60,55,50,50,Normal,Pull,Normal,20,20,20,60,70,70,70,45,50,30,-,20,75,70,70,60,45,20,30,80,20,75,70,70,60,45,20,30,50,35,35,50,6300000,2,12600000,2,-,0,10,1720,10,0,0,-,-,-,-,No,185.42
1058,1B,Casey O'Neill,Houston Aeros,MLB,1998-10-29,27,"6' 2""",200 lbs,R,R,V.Pop,V.Pop,61,61,L,L,L,L,L,L,Normal,Durable,-,-,-,60,60,55,55,65,60,60,55,55,65,60,60,55,55,65,60,60,55,55,65,50,50,Line Drive,Normal,Normal,20,20,20,70,45,65,70,40,35,30,-,20,75,70,60,60,35,20,20,80,20,75,70,60,60,35,20,20,50,30,30,30,700000,1,700000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1591,C,Sean Odom,Los Angeles Daredevils,MLB,1998-08-30,27,"6' 0""",200 lbs,R,R,Unkn.,Unkn.,41,41,N,H,H,N,H,N,Normal,Fragile,-,-,-,50,55,55,50,35,50,55,55,50,35,50,55,55,50,35,50,55,55,50,35,50,50,Flyball,Normal,Normal,50,55,50,35,35,40,25,45,40,35,-,50,40,20,20,20,45,20,35,55,50,40,20,20,20,45,20,35,25,25,25,50,10500000,1,10500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1424,RF,Jimmy Ogg,San Diego Millers,MLB,1998-05-28,27,"6' 5""",200 lbs,R,R,Insig.,Insig.,44,44,N,N,N,L,N,N,Normal,Iron Man,-,-,-,60,45,45,40,55,60,45,45,40,55,60,45,45,40,55,60,45,45,40,55,50,50,Groundball,Pull,Normal,20,20,20,45,40,45,20,40,65,50,-,20,65,20,30,20,45,20,35,70,20,65,20,30,20,45,20,35,75,75,75,80,9500000,1,9500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,195.57999999999998
1245,SS,Sean Olari,Charlotte Copperheads,MLB,1998-05-26,27,"6' 2""",200 lbs,R,R,Insig.,Known,61,61,L,L,L,H,L,N,Normal,Durable,-,-,-,55,50,60,45,50,55,50,60,45,50,55,50,60,45,50,55,50,60,45,50,50,50,Normal,Spray,Pull,20,20,25,70,70,70,60,55,55,70,-,20,80,80,75,70,60,40,60,80,20,80,80,75,70,60,40,60,50,50,50,55,6000000,1,6000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1060,1B,Francisco Olarte,Colorado Springs War Dogs,MLB,1998-08-16,27,"6' 8""",200 lbs,R,R,Pop.,Pop.,55,55,L,L,L,L,L,L,Normal,Fragile,-,-,-,60,65,55,55,50,60,65,55,55,50,60,65,55,55,50,60,65,55,55,50,50,50,Line Drive,Pull,Spray,20,20,20,35,35,50,50,40,35,25,-,20,55,25,30,20,30,20,20,60,20,55,25,30,20,30,20,20,20,50,50,50,7000000,1,7000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,203.2
525,CF,Gus Olarte,Albuquerque Tempest,MLB,1998-04-19,27,"6' 0""",200 lbs,R,R,Insig.,Insig.,50,50,L,L,N,H,N,N,Normal,Normal,-,-,-,55,55,45,55,50,55,55,45,55,50,55,55,45,55,50,55,55,45,55,50,50,50,Groundball,Pull,Spray,20,20,20,50,35,40,40,70,75,70,-,20,55,35,25,25,80,65,80,70,20,55,35,25,25,80,65,80,75,80,80,80,6000000,1,6000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1273,RF,Corey Olesko,Tulsa Flying Squirrels,MLB,1998-07-16,27,"6' 0""",200 lbs,R,R,Insig.,Insig.,41,41,N,L,H,N,H,N,Normal,Normal,-,-,-,50,45,45,55,50,50,45,45,55,50,50,45,45,55,50,50,45,45,55,50,50,50,Normal,Pull,Normal,20,20,20,55,45,35,45,50,65,35,-,20,65,50,25,30,50,25,40,75,20,65,50,25,30,50,25,40,65,70,70,65,18000000,4,80000000,4,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1266,1B,Luis Orantes,Tulsa Flying Squirrels,MLB,1998-04-21,27,"6' 2""",200 lbs,R,R,Insig.,Insig.,42,42,N,N,N,N,N,N,Normal,Normal,-,-,-,40,45,55,55,55,40,45,55,55,55,40,45,55,55,55,40,45,55,55,55,50,50,Flyball,Normal,Normal,20,20,20,50,40,35,70,30,35,30,-,20,65,50,30,35,20,20,20,75,20,65,50,30,35,20,20,20,50,20,20,30,20600000,2,41200000,2,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1290,LF,Bill Orcutt,Chicago Broncos,MLB,1998-12-21,27,"5' 10""",200 lbs,R,R,Insig.,Insig.,55,55,L,L,L,L,L,L,Normal,Normal,-,-,-,55,60,50,60,55,55,60,50,60,55,55,60,50,60,55,55,60,50,60,55,50,50,Normal,Spray,Normal,20,20,20,60,45,40,55,75,60,65,-,20,60,55,40,40,80,75,80,80,20,60,55,40,40,80,75,80,50,50,50,50,3600000,1,3600000,1,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
23,RF,Constant Orlandi,New York Legends,MLB,1998-07-23,27,"5' 10""",200 lbs,R,R,Pop.,V.Pop,50,50,N,N,N,H,N,L,Normal,Durable,-,-,-,50,55,55,70,55,50,55,55,70,55,50,55,55,70,55,50,55,55,70,55,50,50,Flyball,Normal,Normal,20,20,20,45,35,35,40,60,60,45,-,20,50,30,20,20,70,50,60,65,20,50,30,20,20,70,50,60,50,45,45,40,12000000,2,26000000,2,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
1552,C,Victor Ortiz,Fresno Biscuits,MLB,1998-08-02,27,"6' 2""",200 lbs,R,R,Unkn.,Unkn.,48,48,N,N,L,N,N,N,Normal,Durable,-,-,-,60,50,50,50,50,60,50,50,50,50,60,50,50,50,50,60,50,50,50,50,50,50,Line Drive,Normal,Normal,70,30,50,30,55,35,25,30,40,35,-,40,50,20,20,20,25,20,20,65,40,50,20,20,20,25,20,20,25,50,50,50,1700000,1,1700000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1054,1B,Ruben Pacheco,Denver Swordfish,MLB,1998-06-26,27,"6' 2""",200 lbs,R,R,Pop.,V.Pop,58,58,L,L,L,L,L,L,Normal,Normal,-,-,-,55,55,70,40,60,55,55,70,40,60,55,55,70,40,60,55,55,70,40,60,50,50,Line Drive,Pull,Spray,20,20,25,35,55,65,45,40,30,30,-,20,55,30,45,20,35,20,20,75,20,55,30,45,20,35,20,20,25,30,30,25,20000000,1,20000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1423,CF,Antonio Padilla,San Diego Millers,MLB,1998-09-16,27,"6' 4""",200 lbs,R,R,Fair,Fair,62,62,L,L,N,H,L,N,Normal,Normal,-,-,-,60,55,55,65,60,60,55,55,65,60,60,55,55,65,60,60,55,55,65,60,50,50,Line Drive,Ex. Pull,Normal,25,25,25,55,45,55,50,65,70,70,-,20,75,50,50,45,75,55,70,80,20,75,50,50,45,75,55,70,65,70,70,60,9500000,1,9500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
1380,C,Christian Pagan,Mesa Storm,MLB,1998-11-24,27,"6' 4""",200 lbs,R,R,Unkn.,Unkn.,46,46,N,N,L,N,N,H,Normal,Normal,-,-,-,50,50,50,45,55,50,50,50,45,55,50,50,50,45,55,50,50,50,45,55,50,50,Normal,Pull,Spray,50,70,50,60,45,45,25,30,40,45,-,55,70,35,35,30,25,20,20,80,55,70,35,35,30,25,20,20,40,30,30,50,980000,1,980000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
624,RF,Bernaldin Palma,Las Vegas Orioles,MLB,1998-11-20,27,"6' 3""",200 lbs,R,R,Ex.Pop.,Ex.Pop.,61,61,N,H,N,N,H,N,Normal,Normal,-,-,-,50,55,50,60,75,50,55,50,60,75,50,55,50,60,75,50,55,50,60,75,50,50,Normal,Normal,Spray,20,20,20,50,45,35,40,60,55,70,-,20,70,40,25,25,70,50,65,75,20,70,40,25,25,70,50,65,75,70,70,80,20200000,3,60600000,3,-,0,10,1720,10,0,0,-,-,-,-,No,190.5
18,3B,Omar Palma,New York Legends,MLB,1998-10-29,27,"6' 0""",200 lbs,R,R,V.Pop,Ex.Pop.,69,69,L,N,H,H,H,N,Normal,Iron Man,-,-,-,65,55,55,60,70,65,55,55,60,70,65,55,55,60,70,65,55,55,60,70,50,50,Line Drive,Normal,Normal,25,25,30,50,70,70,55,35,60,75,-,20,70,55,65,50,45,20,45,80,20,70,55,65,50,45,20,45,40,50,50,35,6000000,1,6000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
374,RF,Jonathan Palumbo,San Antonio Wild Horses,MLB,1998-10-12,27,"6' 2""",200 lbs,R,R,Insig.,Insig.,36,36,N,N,N,N,N,N,Normal,Iron Man,-,-,-,50,45,40,50,45,50,45,40,50,45,50,45,40,50,45,50,45,40,50,45,50,50,Normal,Normal,Pull,20,20,20,65,55,35,20,55,50,70,-,20,70,45,35,35,65,45,65,80,20,70,45,35,35,65,45,65,40,50,50,35,7800000,3,26300000,3,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1561,C,Jesus Pantaleon,Brooklyn Jaguars,MLB,1998-12-26,27,"6' 4""",200 lbs,R,R,Unkn.,Unkn.,34,34,N,N,N,N,N,N,Normal,Fragile,-,-,-,25,55,40,65,55,25,55,40,65,55,25,55,40,65,55,25,55,40,65,55,50,50,Flyball,Normal,Pull,60,50,50,30,50,45,25,65,40,40,-,50,50,20,25,20,65,50,55,65,50,50,20,25,20,65,50,55,25,35,35,50,1700000,1,1700000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
621,2B,Hermenegildo Paredes,Las Vegas Orioles,MLB,1998-06-28,27,"5' 10""",200 lbs,R,R,Ex.Pop.,Ex.Pop.,69,69,N,N,H,N,H,N,Normal,Normal,-,-,-,60,60,50,65,75,60,60,50,65,75,60,60,50,65,75,60,60,50,65,75,50,50,Line Drive,Pull,Pull,20,20,25,75,60,60,45,60,60,40,-,20,65,70,65,60,60,45,50,80,20,65,70,65,60,60,45,50,45,40,40,50,3880000,1,3880000,1,-,0,10,1720,10,0,0,-,-,-,$23.2m,No,177.8
273,CF,Jeff Parisi,Fort Worth Villains,MLB,1998-08-21,27,"6' 2""",200 lbs,R,R,Insig.,Insig.,48,48,L,H,N,L,H,N,Normal,Normal,-,-,-,50,70,25,65,55,50,70,25,65,55,50,70,25,65,55,50,70,25,65,55,50,50,Line Drive,Pull,Normal,20,20,20,40,30,40,25,70,65,75,-,20,45,20,20,20,80,65,80,55,20,45,20,20,20,80,65,80,70,80,80,80,23200000,3,69600000,3,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1352,3B,Andy Parker,Atlanta Musketeers,MLB,1998-06-18,27,"6' 0""",200 lbs,R,R,Unkn.,Unkn.,43,43,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,60,50,30,50,50,60,50,30,50,50,60,50,30,50,50,60,50,30,50,50,Flyball,Spray,Normal,25,25,30,60,60,65,70,55,45,55,-,20,70,70,60,60,55,35,50,80,20,70,70,60,60,55,35,50,50,50,50,50,2800000,1,2800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1223,CF,Kyle Parker,Houston Aeros,MLB,1998-11-08,27,"6' 0""",200 lbs,R,R,Pop.,V.Pop,66,66,L,N,N,N,N,N,Normal,Normal,-,-,-,50,55,60,55,65,50,55,60,55,65,50,55,60,55,65,50,55,60,55,65,50,50,Normal,Pull,Normal,25,25,20,55,50,40,20,70,70,70,-,20,65,35,35,30,80,70,80,80,20,65,35,35,30,80,70,80,45,50,50,45,11200000,1,11200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
1330,1B,Dennis Parkey,Omaha Blue Falcons,MLB,1998-08-03,27,"5' 10""",200 lbs,R,R,Insig.,Insig.,45,45,L,N,L,N,N,N,Normal,Fragile,-,-,-,55,60,40,55,60,55,60,40,55,60,55,60,40,55,60,55,60,40,55,60,50,50,Line Drive,Pull,Normal,20,20,20,50,55,60,50,25,35,30,-,20,60,55,55,45,20,20,20,80,20,60,55,55,45,20,20,20,20,50,50,50,2080000,1,2080000,1,-,0,10,1720,10,0,0,-,-,-,-,No,177.8
738,CF,Jeff Parks,Brooklyn Jaguars,MLB,1998-12-07,27,"6' 3""",200 lbs,R,R,Fair,Fair,63,63,L,L,L,L,L,L,Normal,Durable,-,-,-,60,60,55,55,55,60,60,55,55,55,60,60,55,55,55,60,60,55,55,55,50,50,Line Drive,Pull,Pull,20,20,20,35,25,50,30,75,70,80,-,20,40,20,20,20,80,75,80,50,20,40,20,20,20,80,75,80,55,45,45,50,2400000,1,2400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,190.5
623,CF,Jonathan Passer,Las Vegas Orioles,MLB,1998-06-21,27,"6' 2""",200 lbs,R,R,Insig.,Insig.,56,56,L,L,H,N,L,N,Normal,Normal,-,-,-,50,40,60,60,60,50,40,60,60,60,50,40,60,60,60,50,40,60,60,60,50,50,Flyball,Pull,Normal,20,20,20,60,45,35,50,70,70,70,-,20,70,50,30,35,80,65,75,80,20,70,50,30,35,80,65,75,60,70,70,60,25000000,4,100000000,4,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
920,3B,Cory Paxton,Jersey City Timberjacks,MLB,1998-03-04,27,"6' 2""",200 lbs,R,R,Pop.,V.Pop,50,50,H,N,H,L,H,H,Normal,Normal,-,-,-,55,55,45,60,65,55,55,45,60,65,55,55,45,60,65,55,55,45,60,65,50,50,Line Drive,Pull,Normal,25,25,30,50,65,40,55,25,60,45,-,20,70,50,45,40,20,20,20,80,20,70,50,45,40,20,20,20,45,50,50,50,24000000,3,72000000,3,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
77,LF,Kevin Payment,Columbus Bears,MLB,1998-03-29,27,"5' 11""",200 lbs,R,R,Unkn.,Unkn.,35,35,N,L,L,L,L,L,Normal,Iron Man,-,-,-,45,50,40,30,60,45,50,40,30,60,45,50,40,30,60,45,50,40,30,60,50,50,Normal,Normal,Normal,20,20,20,35,30,55,30,45,70,65,-,20,40,20,25,20,55,30,55,55,20,40,20,25,20,55,30,55,30,50,50,30,1680000,1,1680000,1,-,0,10,1720,10,0,0,-,-,-,-,No,180.34
1440,SS,Danny Perez,New York Legends,MLB,1998-01-31,27,"6' 0""",200 lbs,R,R,Pop.,V.Pop,70,70,L,L,L,L,L,L,Normal,Normal,-,-,-,60,60,60,50,55,60,60,60,50,55,60,60,60,50,55,60,60,60,50,55,50,50,Line Drive,Spray,Normal,20,20,20,70,70,75,60,50,50,60,-,20,75,75,75,70,60,35,55,80,20,75,75,75,70,60,35,55,45,50,50,40,3800000,1,3800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,182.88
10,1B,Luis Perez,San Francisco Ramblers,MLB,1998-03-12,27,"6' 4""",200 lbs,R,R,Known,Known,52,52,L,L,L,L,L,L,Normal,Normal,-,-,-,45,50,55,60,55,45,50,55,60,55,45,50,55,60,55,45,50,55,60,55,50,50,Flyball,Normal,Spray,20,20,20,55,70,40,70,35,25,20,-,20,80,60,50,50,20,20,20,80,20,80,60,50,50,20,20,20,50,30,30,30,3000000,1,3000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,193.04
530,1B,John Perry,Albuquerque Tempest,MLB,1998-06-01,27,"6' 2""",200 lbs,R,R,Pop.,V.Pop,57,57,N,N,N,N,N,H,Normal,Normal,-,-,-,60,50,50,55,70,60,50,50,55,70,60,50,50,55,70,60,50,50,55,70,50,50,Line Drive,Normal,Normal,20,20,20,55,65,60,60,45,30,30,-,20,75,65,60,55,40,20,25,80,20,75,65,60,55,40,20,25,50,40,40,40,6900000,1,6900000,1,-,0,10,1720,10,0,0,-,-,-,-,No,187.96
1399,C,Marco Petito,Portland Apple Sox,MLB,1998-06-03,27,"6' 3""",200 lbs,R,R,Unkn.,Unkn.,44,44,N,N,N,N,N,L,Normal,Durable,-,-,-,50,60,50,45,50,50,60,50,45,50,50,60,50,45,50,50,60,50,45,50,50,50,Normal,Normal,Normal,50,65,50,30,35,65,20,30,25,60,-,55,45,20,35,20,25,20,20,60,55,45,20,35,20,25,20,20,30,50,50,30,10000000,1,10000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,190.5
