ID,POS,Name,ORG,Lev,DOB,Age,HT,WT,B,T,Nat. Pop.,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,INJ,INJ2,Left,STU,PBABIP,HRR,CON,STU vL,HRR vL,PBABIP vL,CON vL,STU vR,HRR vR,PBABIP vR,CON vR,STU P,HRR P,PBABIP P,CON P,FB,FBP,CH,CHP,CB,CBP,SL,SLP,SI,SIP,SP,SPP,CT,CTP,FO,FOP,CC,CCP,SC,SCP,KC,KCP,KN,KNP,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,P,P Pot,SLR,YL,CV,TY,ECV,ETY,MLY,MLD,PROY,OPT,OY,ON40,IC,WAIV,DEM,R5,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
645,SP,David Osment,Tulsa Flying Squirrels,MLB,1998-05-13,27,"6' 2""",200 lbs,R,R,Fair,76,76,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,60,75,50,60,50,75,50,60,50,75,50,60,50,80,50,50,70,70,65,65,50,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,60,55,55,17000000,1,17000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
551,SP,Danny Padilla,Fort Worth Villains,MLB,1998-03-14,27,"6' 4""",200 lbs,R,R,Known,71,71,L,L,L,L,L,L,Normal,Durable,-,-,-,55,50,60,55,50,60,50,55,55,60,50,55,55,60,50,60,50,50,75,75,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,50,55,55,18000000,1,18000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
504,RP,Edgar Pantoja,Seattle Isotopes,MLB,1998-09-20,27,"6' 0""",200 lbs,R,R,Known,62,62,L,L,L,L,L,L,Normal,Iron Man,-,-,-,50,50,60,45,50,60,50,45,50,60,50,45,50,60,50,45,45,45,65,65,55,55,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,50,55,55,3400000,1,3400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
805,SP,Marcos Parada,San Diego Millers,MLB,1998-06-22,27,"6' 2""",200 lbs,R,R,Pop.,45,45,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,45,50,50,45,50,50,50,45,50,50,50,45,50,50,50,50,60,60,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,14500000,1,14500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
110,SP,Ki-nam Park,Dallas Attack,MLB,1998-04-13,27,"6' 6""",200 lbs,R,R,V.Pop,50,50,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,55,40,50,55,50,40,50,55,50,40,50,55,50,40,50,50,65,65,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,45,55,55,16000000,1,16000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
335,RP,Jesus Pedro,Milwaukee Sand Gnats,MLB,1998-01-15,27,"6' 4""",200 lbs,R,R,Known,70,70,L,L,L,L,L,L,Normal,Normal,-,-,-,65,50,45,55,65,45,50,55,70,45,50,55,65,45,50,55,50,50,65,65,75,75,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,70,55,55,5728500,1,5728500,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
839,SP,Corey Pendergraft,San Diego Millers,MLB,1998-01-26,27,"5' 10""",200 lbs,R,R,Fair,44,44,L,L,L,L,L,L,Normal,Normal,-,-,-,30,50,55,55,25,60,50,60,30,55,50,55,30,55,50,55,30,30,35,35,30,30,30,30,35,35,30,30,-,-,30,30,-,-,30,30,-,-,35,35,9,NEU,90-92,90-92,2025-03-04,Normal,50,65,55,55,12500000,1,12500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
550,CL,Fernando Perez,Tulsa Flying Squirrels,MLB,1998-12-12,27,"5' 10""",200 lbs,R,R,Known,68,69,L,L,L,L,L,L,Normal,Normal,-,-,-,55,40,50,55,50,50,40,55,55,50,40,55,55,50,40,55,50,50,65,65,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,12000000,1,12000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
202,RP,Santos Perez,Memphis Barbarians,MLB,1998-04-16,27,"6' 8""",200 lbs,R,R,Pop.,59,59,L,L,L,L,L,L,Normal,Fragile,-,-,-,65,50,40,50,60,40,50,50,65,40,50,50,65,40,50,50,50,50,60,60,75,75,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,70,55,55,14000000,1,14000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
199,RP,Matt Peters,Oklahoma City Lynx,MLB,1998-07-23,27,"6' 2""",200 lbs,R,R,Known,80,80,L,L,L,L,L,L,Normal,Normal,-,-,-,60,50,60,65,60,60,50,65,65,60,50,65,65,60,50,65,50,50,80,80,70,75,55,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,60,55,55,6500000,1,6500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
803,RP,Rich Petrus,Fort Worth Villains,MLB,1998-09-03,27,"6' 2""",200 lbs,R,R,Known,64,64,L,L,L,L,L,L,Normal,Iron Man,-,-,-,60,50,45,50,60,45,50,50,65,45,50,50,60,45,50,50,50,50,65,65,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,13000000,1,13000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
49,RP,Jason Pietrowicz,Albuquerque Tempest,MLB,1998-01-01,28,"6' 2""",200 lbs,R,R,Pop.,68,68,L,L,L,L,L,L,Normal,Normal,-,-,-,65,50,45,55,60,45,50,55,65,45,50,55,65,45,50,55,50,50,65,65,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,2400000,1,2400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
360,RP,Ricky Poore,Tucson Hurons,MLB,1998-05-07,27,"6' 5""",200 lbs,R,R,Fair,52,52,L,L,L,L,L,L,Normal,Normal,-,-,-,65,50,30,50,65,30,50,50,65,30,55,50,65,30,50,50,50,50,55,55,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,65,55,55,12000000,1,12000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
544,RP,Antonio Portillo,Las Vegas Orioles,MLB,1998-10-17,27,"6' 0""",200 lbs,R,R,Pop.,78,78,L,L,L,L,L,L,Normal,Normal,-,-,-,55,65,60,50,55,60,65,50,55,60,65,50,55,60,65,50,50,50,75,75,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,7500000,1,7500000,1,-,0,10,1720,10,0,0,-,-,-,$26.0m,No,,,,,,,,,
486,RP,Brian Pratt,Atlanta Musketeers,MLB,1998-12-14,27,"6' 0""",200 lbs,R,R,Pop.,73,73,L,L,L,L,L,L,Normal,Iron Man,-,-,-,50,50,55,55,50,55,50,55,55,55,50,55,50,55,50,55,50,50,65,65,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,60,55,55,8500000,1,8500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
351,SP,Tony Preciado,Denver Swordfish,MLB,1998-03-30,27,"6' 3""",200 lbs,R,R,Known,58,58,L,L,L,L,L,L,Normal,Normal,-,-,-,45,50,50,70,45,50,50,70,45,50,55,70,45,50,50,70,45,45,50,50,50,50,45,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,50,55,55,12500000,1,12500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
496,RP,Willie Preciado,Colorado Springs War Dogs,MLB,1998-04-24,27,"6' 2""",200 lbs,R,R,Known,70,70,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,50,55,55,50,50,55,55,50,50,55,55,50,50,55,50,50,65,65,70,75,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,60,55,55,9000000,1,9000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1610,RP,Warren Price,San Antonio Wild Horses,MLB,1998-12-31,27,"5' 10""",200 lbs,R,R,Known,54,54,L,L,L,L,L,L,Normal,Normal,-,-,-,55,45,50,40,55,50,45,40,55,50,45,40,55,50,45,40,50,50,70,70,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,25,55,55,2600000,1,2600000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
458,RP,Josh Proctor,Los Angeles Daredevils,MLB,1998-07-11,27,"6' 3""",200 lbs,R,R,Pop.,64,64,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,50,55,50,50,50,55,55,50,50,55,55,50,50,55,50,50,65,65,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,45,55,55,2400000,1,2400000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1672,RP,Dylan Queen,Mesa Storm,MLB,1998-10-05,27,"6' 0""",200 lbs,R,R,Pop.,47,48,L,L,L,L,L,L,Normal,Durable,-,-,-,35,50,35,55,35,35,50,55,35,35,50,55,35,35,50,55,35,35,30,30,30,30,35,35,-,-,-,-,-,-,35,35,-,-,30,30,-,-,-,-,6,NEU,90-92,90-92,2025-03-04,Normal,50,65,55,55,650000,1,650000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
259,CL,Ray Quinn,Seattle Isotopes,MLB,1998-11-06,27,"6' 0""",200 lbs,R,R,V.Pop,75,78,L,L,L,L,L,L,Normal,Normal,-,-,-,45,50,75,55,45,75,50,55,45,75,50,55,45,75,50,55,45,45,50,50,45,45,45,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,65,55,55,9500000,1,9500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
408,RP,Juan Quintero,Albuquerque Tempest,MLB,1998-09-28,27,"6' 0""",200 lbs,R,R,Pop.,80,80,L,L,L,L,L,L,Normal,Iron Man,-,-,-,65,50,60,70,60,60,50,70,65,60,50,70,65,60,50,70,50,50,80,80,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,3000000,1,3000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
508,SP,Alex Ramirez,Fort Worth Villains,MLB,1998-11-07,27,"6' 1""",200 lbs,R,R,Known,54,54,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,55,40,55,55,50,40,60,55,50,40,55,55,50,40,50,50,75,75,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,3600000,1,3600000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
412,RP,Diego Ramirez,San Diego Millers,MLB,1998-01-08,27,"6' 1""",200 lbs,R,R,Known,69,69,L,L,L,L,L,L,Normal,Normal,-,-,-,65,50,45,55,65,45,50,55,70,45,50,55,70,45,50,55,50,50,70,70,70,80,55,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,20,55,55,6500000,1,6500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
501,SP,Ivan Ramirez,Charlotte Copperheads,MLB,1998-11-29,27,"6' 0""",200 lbs,R,R,Known,80,80,L,L,L,L,L,L,Normal,Fragile,-,-,-,55,50,70,70,55,75,50,70,55,70,50,70,55,75,50,70,50,50,80,80,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,30,55,55,16000000,1,16000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1614,RP,Ramiro Ramos,Colorado Springs War Dogs,MLB,1998-10-18,27,"6' 1""",200 lbs,R,R,Fair,47,47,L,L,L,L,L,L,Normal,Normal,-,-,-,45,55,20,60,45,20,55,60,45,20,55,60,45,20,55,60,45,45,45,45,50,50,45,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,60,55,55,8500000,1,8500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
636,SP,Casey Record,Jersey City Timberjacks,MLB,1998-10-16,27,"6' 0""",200 lbs,R,R,Fair,55,56,L,L,L,L,L,L,Normal,Iron Man,-,-,-,65,50,45,60,60,45,50,60,65,45,50,60,65,45,50,60,50,50,65,65,75,75,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,35,55,55,3600000,1,3600000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1716,RP,David Reza,Tucson Hurons,MLB,1998-04-04,27,"6' 5""",200 lbs,R,R,Pop.,71,71,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,50,55,55,50,50,55,55,50,55,55,55,50,50,55,50,50,65,65,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,750000,1,750000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
753,SP,Justin Rezendes,Oklahoma City Lynx,MLB,1998-09-16,27,"5' 11""",200 lbs,R,R,Fair,71,71,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,60,50,55,60,50,50,55,60,55,50,55,60,50,50,50,50,75,75,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,25,55,55,15879000,1,15879000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
752,RP,Pat Rhino,Mesa Storm,MLB,1998-08-24,27,"6' 4""",200 lbs,R,R,Pop.,66,66,L,L,L,L,L,L,Normal,Normal,-,-,-,55,55,50,50,55,50,50,50,55,50,55,50,55,50,55,50,50,50,65,65,65,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,60,55,55,8000000,1,8000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
391,SP,Nate Rice,Oklahoma City Lynx,MLB,1998-11-16,27,"6' 1""",200 lbs,R,R,Pop.,46,46,L,L,L,L,L,L,Normal,Durable,-,-,-,50,50,45,55,45,45,50,55,50,45,50,55,50,45,50,55,45,50,55,55,60,60,50,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,25,55,55,13500000,1,13500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1687,RP,Sean Richards,Dallas Attack,MLB,1998-01-09,27,"6' 2""",200 lbs,R,R,Pop.,61,61,L,L,L,L,L,L,Normal,Normal,-,-,-,45,50,50,60,45,50,50,60,45,50,50,60,45,50,50,60,45,45,50,50,50,50,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,750000,1,750000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
194,RP,Troy Riener,Indianapolis Quakers,MLB,1998-10-08,27,"6' 0""",200 lbs,R,R,Known,75,75,L,L,L,L,L,L,Normal,Durable,-,-,-,60,50,50,55,55,50,50,55,60,50,55,55,60,50,50,55,50,50,70,70,70,75,55,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,50,55,55,11500000,1,11500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1708,RP,Sal Rios,Colorado Springs War Dogs,MLB,1998-05-11,27,"6' 0""",200 lbs,R,R,V.Pop,80,80,L,L,L,L,L,L,Normal,Normal,-,-,-,80,50,50,55,80,50,50,55,80,50,50,55,80,50,50,55,50,50,80,80,80,80,60,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,75,55,55,530000,1,530000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1679,RP,Alejandro Rivas,Oakland Air Riders,MLB,1998-10-22,27,"6' 3""",200 lbs,R,R,V.Pop,71,71,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,50,65,50,50,50,65,55,50,50,65,50,50,50,65,50,50,65,65,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,50,55,55,2800000,1,2800000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
487,RP,Luis Rivera,Boston Slammers,MLB,1998-09-30,27,"6' 0""",200 lbs,R,R,Fair,69,69,L,L,L,L,L,L,Normal,Durable,-,-,-,55,55,65,45,55,65,55,45,55,65,55,45,55,65,55,45,50,50,80,80,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,25,55,55,9500000,1,9500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
146,SP,Jeff Robbins,Detroit Arsenal,MLB,1998-01-08,27,"6' 2""",200 lbs,R,R,V.Pop,74,74,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,60,55,55,60,50,55,60,60,50,55,55,60,50,55,50,50,80,80,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,40,55,55,18000000,1,18000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
546,RP,Jose Rocha,Houston Aeros,MLB,1998-04-21,27,"6' 9""",200 lbs,R,R,Fair,67,67,L,L,L,L,L,L,Normal,Normal,-,-,-,65,50,45,65,65,45,50,65,70,45,50,65,70,45,50,65,50,50,65,65,70,80,55,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,70,55,55,7500000,1,7500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1673,RP,Juan Rodas,Jersey City Timberjacks,MLB,1998-11-27,27,"6' 2""",200 lbs,R,R,Pop.,80,80,L,L,L,L,L,L,Normal,Durable,-,-,-,65,50,55,70,60,55,50,70,65,55,50,70,65,55,50,70,50,50,75,75,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,650000,1,650000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
338,RP,Billy Rodriguez,Tucson Hurons,MLB,1998-04-01,27,"6' 2""",200 lbs,R,R,Known,53,53,L,L,L,L,L,L,Normal,Fragile,-,-,-,50,45,50,40,50,50,40,40,50,50,45,40,50,50,45,40,45,45,65,65,60,60,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,50,55,55,12000000,1,12000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
188,RP,Vicente Rodriguez,Oakland Air Riders,MLB,1998-09-25,27,"6' 2""",200 lbs,R,R,Known,70,70,L,L,L,L,L,L,Normal,Normal,-,-,-,60,55,55,45,55,55,50,45,60,55,55,45,60,55,55,45,50,50,75,75,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,25,55,55,5500000,1,5500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1682,RP,Danny Romero,Omaha Blue Falcons,MLB,1998-09-27,27,"6' 7""",200 lbs,R,R,Known,80,80,L,L,L,L,L,L,Normal,Iron Man,-,-,-,65,50,55,55,60,55,50,55,65,55,55,55,65,55,50,55,50,50,80,80,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,50,55,55,650000,1,650000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1698,SP,David Romero,Fresno Biscuits,MLB,1998-04-19,27,"6' 2""",200 lbs,R,R,V.Pop,60,60,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,55,50,50,55,50,50,50,55,55,50,50,55,50,50,45,45,70,70,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,60,55,55,5000000,1,5000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
557,SP,Mike Rosales,Jersey City Timberjacks,MLB,1998-11-30,27,"6' 2""",200 lbs,R,R,Pop.,74,74,L,L,L,L,L,L,Normal,Normal,-,-,-,45,50,65,80,45,65,50,80,45,65,50,80,45,65,50,80,45,45,50,50,45,50,45,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Finesse,50,50,55,55,10000000,1,10000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
749,SP,Matt Rosenberg,Albuquerque Tempest,MLB,1998-03-11,27,"6' 2""",200 lbs,R,R,V.Pop,80,80,L,L,L,L,L,L,Normal,Normal,-,-,-,80,50,65,55,80,70,50,55,80,65,50,55,80,65,50,60,50,55,80,80,80,80,60,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,55,55,55,24000000,1,24000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
499,SP,Jorge Rubio,Detroit Arsenal,MLB,1998-11-23,27,"6' 6""",200 lbs,R,R,V.Pop,62,62,L,L,L,L,L,L,Normal,Iron Man,-,-,-,55,55,50,55,55,50,50,55,60,50,55,55,55,50,55,55,50,50,65,65,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,20,55,55,14000000,1,14000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1697,RP,Alberto Ruiz,New York Legends,MLB,1998-03-15,27,"6' 1""",200 lbs,R,R,Known,64,64,L,L,L,L,L,L,Normal,Durable,-,-,-,55,50,55,45,55,55,50,45,60,55,50,45,55,55,50,45,50,50,75,75,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,35,55,55,-,1,-,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
402,RP,Scott Ryan,Brooklyn Jaguars,MLB,1998-08-23,27,"6' 5""",200 lbs,R,R,Fair,54,54,L,L,L,L,L,L,Normal,Iron Man,-,-,-,50,50,45,50,50,45,50,50,50,45,55,50,50,45,50,50,45,45,60,60,60,60,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,55,55,55,3200000,1,3200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
688,SP,Mel Salas,San Diego Millers,MLB,1998-07-27,27,"6' 0""",200 lbs,R,R,Known,80,80,L,L,L,L,L,L,Normal,Normal,-,-,-,60,60,60,60,55,60,55,60,60,60,60,60,60,60,60,60,50,50,80,80,70,70,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,70,55,55,5500000,1,5500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
641,RP,Sergio Saldivar,Tulsa Flying Squirrels,MLB,1998-07-29,27,"6' 1""",200 lbs,R,R,Fair,70,70,L,L,L,L,L,L,Normal,Durable,-,-,-,55,35,70,45,50,70,35,45,55,70,40,45,55,70,35,45,50,50,80,80,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,75,55,55,9500000,1,9500000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1680,SP,Jesus Sanchez,Boston Slammers,MLB,1998-07-31,27,"6' 2""",200 lbs,R,R,V.Pop,43,43,L,L,L,L,L,L,Normal,Normal,-,-,-,50,50,45,45,50,45,50,45,50,45,50,45,50,45,50,45,50,50,60,60,65,65,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,35,55,55,1200000,1,1200000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
1688,RP,Rafael Sanchez,Mesa Storm,MLB,1998-08-13,27,"6' 3""",200 lbs,R,R,Pop.,61,61,L,L,L,L,L,L,Normal,Normal,-,-,-,45,50,55,45,45,55,50,45,45,55,50,45,45,55,50,45,45,45,50,50,50,50,45,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,60,55,55,1600000,1,1600000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
513,SP,Sal Sanchez,Omaha Blue Falcons,MLB,1998-08-31,27,"6' 0""",200 lbs,R,R,V.Pop,73,73,L,L,L,L,L,L,Normal,Normal,-,-,-,55,50,60,55,55,60,50,55,55,60,50,55,55,60,50,55,50,50,75,75,65,65,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,90-92,2025-03-04,Normal,50,35,55,55,16080000,1,16080000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
493,RP,Jonathan Sandoval,San Antonio Wild Horses,MLB,1998-03-25,27,"6' 1""",200 lbs,R,R,Known,64,64,L,L,L,L,L,L,Normal,Iron Man,-,-,-,55,50,55,45,55,55,50,45,60,55,50,45,60,55,50,45,50,50,75,75,65,75,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,90-92,91-93,2025-03-04,Normal,50,25,55,55,3000000,1,3000000,1,-,0,10,1720,10,0,0,-,-,-,-,No,,,,,,,,,
